stop_id,stop_name,stop_lat,stop_lon
LM-V04_r1_2,Fuente Lapislázuli,20.7752999481,-103.47292966319
LM-V04_r1_3,Fuente Ámbar,20.7766156587,-103.47288051853
LM-V04_r1_4,Fuente Grafito,20.7788133406,-103.47277383866
LM-V04_r1_5,Fuente Brillante,20.7792192036,-103.47085661351
LM-V04_r1_6,Jardines de Las Fuentes,20.7794624988,-103.46949378302
LM-V04_r1_7,Venustiano Carranza,20.77761982,-103.46621401064
LM-V04_r1_8,La Providencia,20.7758601565,-103.46357608201
LM-V04_r1_9,San Francisco,20.7739633295,-103.46085901012
LM-V04_r1_10,Margarita,20.7711488123,-103.45788576848
LM-V04_r1_11,Octava Poniente,20.7690456464,-103.45503132979
LM-V04_r1_12,Cuarta Poniente,20.7675310017,-103.4527466408
LM-V04_r1_13,Primera Poniente,20.7649313768,-103.44873409091
LM-V04_r1_14,Eliseo Orozco,20.7639110693,-103.44714699053
LM-V04_r1_15,Octava Oriente,20.7620665062,-103.44429821976
LM-V04_r1_16,Tercera Oriente,20.7597397009,-103.4408172491
LM-V04_r1_17,Base Aérea,20.7592359561,-103.44025330819
LM-V04_r1_18,Atotonilco,20.75807,-103.43848
LM-V04_r1_19,Camino Viejo a Tesistan,20.75649,-103.43634
LM-V04_r1_20,Valle de las Turquezas,20.75362,-103.43257
LM-V04_r1_21,Acueducto,20.7516057488,-103.43304755183
LM-V04_r1_22,Valle de Bravo,20.75092,-103.43243
LM-V04_r1_23,Valle de los Naranjos,20.74994,-103.43055
LM-V04_r1_24,Calzada Federalistas,20.74893,-103.4287
LM-V04_r1_25,Calzada Federalistas,20.74766,-103.42898
LM-V04_r1_26,Valle de Los Cedros,20.7458973964,-103.42954956225
LM-V04_r1_27,Valle de Ameca,20.7443700776,-103.4299919012
LM-V04_r1_28,Valle de Las Palmas,20.7426219521,-103.43052374076
LM-V04_r1_29,Rinconada Atemajac,20.7411939614,-103.42887723298
LM-V04_r1_30,San Felipe,20.7408993244,-103.42721474992
LM-V04_r1_31,Acueducto,20.7405835449,-103.4255601954
LM-V04_r1_32,La Casita,20.73833,-103.42483
LM-V04_r1_33,Jesús,20.7368641403,-103.42459990714
LM-V04_r1_34,San Juan,20.735665682,-103.42410955119
LM-V04_r1_35,San Marcos,20.7343599674,-103.42353972368
LM-V04_r1_36,San Pablo,20.7325271119,-103.42271806361
LM-V04_r1_37,Santa Margarita,20.730359847,-103.42174695621
LM-V04_r1_38,Avenida Santa Margarita,20.73032,-103.41917
LM-V04_r1_39,Avenida Santa Margarita,20.73055,-103.41646
LM-V04_r1_40,Avenida Santa Margarita,20.73077,-103.41371
LM-V04_r1_41,Santa Ana,20.731,-103.41099
LM-V04_r1_42,Santa Cecilia,20.73118,-103.40895
LM-V04_r1_43,Santa Filomena,20.73137,-103.40691
LM-V04_r1_44,Av. Tesistan,20.73155,-103.40487
LM-V04_r1_45,Santa Teresa,20.73084,-103.40392
LM-V04_r1_46,Ruta cactus,20.72982,-103.40288
LM-V04_r1_47,Fray B. Coussin,20.72867,-103.40171
LM-V04_r1_48,Libertad,20.7274210737,-103.40045293978
LM-V04_r1_49,Independencia,20.72644,-103.39945
LM-V04_r1_50,Constitución,20.7251658193,-103.40008613202
LM-V04_r1_51,Centro de Salud Zapopan,20.7238183103,-103.39996944038
LM-V04_r1_52,Calle Hidalgo,20.72288,-103.39864
LM-V04_r1_53,Calle Hidalgo,20.72259,-103.39704
LM-V04_r1_54,Aldama,20.72231,-103.39534
LM-V04_r1_55,Calle Hidalgo,20.72199,-103.39336
LM-V04_r1_56,Plaza de las Americas,20.72177,-103.39206
LM-V04_r1_57,5 de Mayo,20.72129,-103.38927
LM-V04_r1_58,Zapopan Centro,20.7207504758,-103.38747474473
LM-V04_r1_59,Javier Mina,20.71973,-103.3878
LM-V04_r1_60,Serbia,20.71572,-103.38832
LM-V04_r1_61,Av. Romanos,20.71421,-103.3855
LM-V04_r1_62,Hipodromo,20.71301,-103.38289
LM-V04_r1_63,Av. Patria Oriente,20.71216,-103.38121
LM-V04_r1_64,Av. Patria Poniente,20.7114,-103.38066
LM-V04_r1_65,Hospital de Especialidades San Francisco de Asis,20.71147,-103.37836
LM-V04_r1_66,Plaza Patria,20.71197,-103.37539
LM-V04_r2_0,Estación Plaza Patria,20.712583505,-103.37523920491
LM-V04_r2_1,Plaza Patria,20.71322,-103.3775
LM-V04_r2_2,Av. Obelisco,20.7132,-103.3824
LM-V04_r2_3,San Miguel de la Colina Norte,20.71421,-103.38486
LM-V04_r2_4,El Mixton,20.71764,-103.38827
LM-V04_r2_5,Javier Mina,20.7193,-103.38766
LM-V04_r2_6,Fuente Zapopan,20.7201692517,-103.38740787824
LM-V04_r2_7,5 de Mayo,20.72143,-103.3891
LM-V04_r2_8,Eva Briseño,20.72183,-103.39147
LM-V04_r2_9,Vicente Guerrero,20.72227,-103.39402
LM-V04_r2_10,Aldama,20.72242,-103.39492
LM-V04_r2_11,Abasolo,20.72275,-103.39671
LM-V04_r2_12,Calle Hidalgo,20.72303,-103.39841
LM-V04_r2_13,Centro de Salud Zapopan,20.7238604647,-103.39977592105
LM-V04_r2_14,Calle Constitución,20.72489,-103.40031
LM-V04_r2_15,Tesistán,20.7257376876,-103.39897475311
LM-V04_r2_16,Libertad,20.72728,-103.40013
LM-V04_r2_17,San Francisco de Sales,20.72843,-103.40133
LM-V04_r2_18,Acero,20.73006,-103.40298
LM-V04_r2_19,Plata,20.73118,-103.4041
LM-V04_r2_20,Casuarinas,20.73158,-103.40657
LM-V04_r2_21,Pirules,20.73137,-103.40884
LM-V04_r2_22,Periferico Norte,20.73119,-103.41108
LM-V04_r2_23,Avenida Santa Margarita,20.73102,-103.41354
LM-V04_r2_24,Avenida De Las Palmeras,20.73083,-103.41581
LM-V04_r2_25,Avenida Santa Margarita,20.73053,-103.41892
LM-V04_r2_26,Avenida Santa Margarita,20.73044,-103.42006
LM-V04_r2_27,Extremadura,20.73034,-103.42127
LM-V04_r2_28,Calle Santa Mercedes,20.73123,-103.42194
LM-V04_r2_29,La Mora,20.73222,-103.42237
LM-V04_r2_30,San Pedro,20.7333311318,-103.42286943827
LM-V04_r2_31,Las Bóvedas,20.73495,-103.4236
LM-V04_r2_32,Jesús,20.736527819,-103.42429082375
LM-V04_r2_33,Valle de Atemajac,20.7396576644,-103.42485681345
LM-V04_r2_34,Valle de Guadalupe,20.7411907228,-103.42804752734
LM-V04_r2_35,Servidor Público,20.7416383008,-103.43045977604
LM-V04_r2_36,Del Valle,20.7452867641,-103.42948835022
LM-V04_r2_37,Valle de México,20.7472161227,-103.42895029024
LM-V04_r2_38,Acueducto,20.7487812869,-103.4284826364
LM-V04_r2_39,Del Bronce,20.75013,-103.43061
LM-V04_r2_40,Avenida Acueducto,20.75134,-103.43289
LM-V04_r2_41,Camino Viejo a Tesistán,20.7529846218,-103.43228227395
LM-V04_r2_42,Valle de las Turquezas,20.75378,-103.43249
LM-V04_r2_43,Camino Viejo a Tesistan,20.75603,-103.4354
LM-V04_r2_44,Atotonilco,20.75834,-103.4386
LM-V04_r2_45,Av. Base Aerea,20.75945,-103.44026
LM-V04_r2_46,Tercera Oriente,20.759877107,-103.44086141159
LM-V04_r2_47,Octava Oriente,20.7619300424,-103.44393327658
LM-V04_r2_48,Eliseo Orozco,20.7638522324,-103.4469115664
LM-V04_r2_49,Primera Poniente,20.7649180035,-103.44854069243
LM-V04_r2_50,Cuarta Poniente,20.7674876279,-103.45249280563
LM-V04_r2_51,Octava Poniente,20.7689865178,-103.45470554646
LM-V04_r2_52,Margarita,20.7709061399,-103.45744233749
LM-V04_r2_53,San Francisco,20.7736063287,-103.4601992353
LM-V04_r2_54,La Providencia,20.7758439685,-103.46338144195
LM-V04_r2_55,Venustiano Carranza,20.7776696655,-103.46608628703
LM-V04_r2_56,Jardines de Las Fuentes,20.7792390086,-103.46893656934
LM-V04_r2_57,Fuente Brillante,20.780130304,-103.47028183347
LM-V04_r2_58,Fuente Grafito,20.7790159045,-103.47289670031
LM-V04_r2_59,Fuente Ámbar,20.7767977728,-103.47295243755
LM-V04_r2_60,Fuente Lapislázuli,20.7754907493,-103.47300547782
LM-V04_r2_61,Parque Villa Fontana,20.7737264597,-103.47315740673
LM-V05_r1_0,Hidalgo,20.6193394624,-103.4564793473
LM-V05_r1_1,Aldama,20.6188108005,-103.4533249908
LM-V05_r1_2,Aquiles Serdán,20.6179830202,-103.45200988659
LM-V05_r1_3,Zeyco,20.6170442481,-103.44862662413
LM-V05_r1_4,Bio Zoo,20.6163228495,-103.44554512329
LM-V05_r1_5,Ciruelos,20.6157251156,-103.44297549687
LM-V05_r1_6,Ciruelo,20.6150678257,-103.44039383362
LM-V05_r1_7,Magnolia,20.6139598554,-103.43561589984
LM-V05_r1_8,Violeta,20.6132917231,-103.43266719371
LM-V05_r1_9,López Mateos,20.6124038321,-103.42885278801
LM-V05_r1_10,Santa Ana Tepetitlán,20.61221,-103.42878
LM-V05_r1_11,Agua Blanca,20.60857,-103.43118
LM-V05_r1_12,Av. Compositores,20.6046,-103.43383
LM-V05_r1_13,Bugambilias,20.6036875607,-103.43442942604
LM-V05_r1_14,Bugambilias,20.6016631794,-103.43571370213
LM-V05_r1_15,De Los Azahares,20.59922,-103.43739
LM-V05_r1_16,San Alfonso,20.596654382,-103.43900777369
LM-V05_r1_17,San Juan,20.5936622771,-103.44100853517
LM-V05_r1_18,Guadalajara-Morelia,20.5924,-103.44185
LM-V05_r1_19,El Palomar,20.59036,-103.44321
LM-V05_r1_20,Las Villas,20.5878970364,-103.44477835505
LM-V05_r1_21,De los Laureles,20.58554,-103.44637
LM-V05_r1_22,FLEXTRONICS,20.58224,-103.44857
LM-V05_r1_23,FLEXTRONICS,20.58209,-103.44818
LM-V05_r1_24,Avenida Adolfo López Mateos Sur,20.5841,-103.44686
LM-V05_r1_25,Av. La Tijera,20.58533,-103.44608
LM-V05_r1_26,Las Villas,20.58755,-103.44449
LM-V05_r1_27,El Palomar,20.58987,-103.44309
LM-V05_r1_28,San Juan,20.5929584202,-103.44105548845
LM-V05_r1_29,San Alfonso,20.595808454,-103.43917419433
LM-V05_r1_30,Bugambilias,20.6013360107,-103.43552799006
LM-V05_r1_31,Vicente Guerrero,20.60367,-103.43397
LM-V05_r1_32,Calzada José Guadalupe Gallo,20.60491,-103.43317
LM-V05_r1_33,Av. Vicente Guerrero,20.6081,-103.43106
LM-V05_r1_34,El Mante,20.61143,-103.42885
LM-V05_r1_35,Halcón,20.6172,-103.42506
LM-V05_r1_36,Camino al ITESO,20.6184636529,-103.42423570503
LM-V05_r1_37,Av. las Fuentes,20.62099,-103.42256
LM-V05_r1_38,Bonampak,20.62275,-103.4214
LM-V05_r1_39,Avenida Adolfo López Mateos Sur,20.62371,-103.42076
LM-V05_r1_40,Valle de Atemajac,20.6252528303,-103.41972544521
LM-V05_r1_41,18 de Marzo,20.62733,-103.41837
LM-V05_r1_42,Avenida Adolfo López Mateos Sur,20.62922,-103.41713
LM-V05_r1_43,Las Águilas,20.63121,-103.41581
LM-V05_r1_44,Orión,20.63272,-103.4148
LM-V05_r1_45,La Calma,20.63414,-103.41388
LM-V05_r1_46,Boyero,20.63574,-103.41281
LM-V05_r1_47,Calle 3,20.63861,-103.41092
LM-V05_r1_48,Conchita,20.64099,-103.40935
LM-V05_r1_49,La Giralda,20.64384,-103.40746
LM-V05_r1_50,Ahuizotl,20.64523,-103.40653
LM-V05_r1_51,Av. Lapizlazuli,20.64715,-103.40491
LM-V05_r1_52,Axayacatl,20.64909,-103.40397
LM-V05_r1_53,Chimalhuacan,20.6514,-103.40245
LM-V05_r1_54,Tezozomoc,20.65224,-103.40189
LM-V05_r1_55,Iztaccíhuatl,20.65408,-103.40067
LM-V05_r1_56,Cubilete,20.65662,-103.39898
LM-V05_r1_57,Chapalita,20.65788,-103.39815
LM-V05_r1_58,De Las Rosas,20.6590387187,-103.39732663843
LM-V05_r1_59,Capuchinas,20.66049,-103.39642
LM-V05_r1_60,Aunción,20.6620840976,-103.39535243791
LM-V05_r1_61,Lázaro Cárdenas,20.66435,-103.39387
LM-V05_r1_62,Niños Héroes,20.66764,-103.39171
LM-V05_r1_63,Aurelio Aceves,20.67286,-103.38823
LM-V05_r2_0,Aurelio Aceves,20.67319,-103.38843
LM-V05_r2_1,San Gabriel,20.6698,-103.39066
LM-V05_r2_2,Niños Héroes,20.66729,-103.39233
LM-V05_r2_3,Lázaro Cárdenas,20.66541,-103.39359
LM-V05_r2_4,Avenida Adolfo López Mateos Sur,20.66279,-103.39534
LM-V05_r2_5,De Las Rosas,20.65981,-103.39726
LM-V05_r2_6,Cubilete,20.65741,-103.39888
LM-V05_r2_7,Iztaccíhuatl,20.65489,-103.40054
LM-V05_r2_8,Avenida Adolfo López Mateos Sur,20.65197,-103.40248
LM-V05_r2_9,Moctezuma,20.65078,-103.40327
LM-V05_r2_10,Ahuizotl,20.64646,-103.40616
LM-V05_r2_11,La Giralda,20.64409,-103.40767
LM-V05_r2_12,Conchita,20.6408,-103.40988
LM-V05_r2_13,Calle 3,20.63954,-103.4107
LM-V05_r2_14,Pegaso,20.63733,-103.41217
LM-V05_r2_15,Boyero,20.63578,-103.41319
LM-V05_r2_16,Orión,20.63249,-103.41538
LM-V05_r2_17,Las Águilas,20.63102,-103.41635
LM-V05_r2_18,Copérnico,20.62919,-103.41756
LM-V05_r2_19,Valle de Atemajac,20.6257656422,-103.41980954908
LM-V05_r2_20,Circunvalación Norte,20.62331,-103.42144
LM-V05_r2_21,Av. de las Fuentes,20.62153,-103.42263
LM-V05_r2_22,San Antonio,20.61856,-103.42457
LM-V05_r2_23,Camino a Santa Ana Tepetitlán,20.61287,-103.42999
LM-V05_r2_24,Violeta,20.613402591,-103.43249955198
LM-V05_r2_25,Magnolia,20.61407,-103.43535
LM-V05_r2_26,Ciruelo,20.6152261214,-103.44015833982
LM-V05_r2_27,Ciruelos,20.6158813676,-103.44305800818
LM-V05_r2_28,Bio Zoo,20.61643,-103.44537
LM-V05_r2_29,Zeyco,20.6170746864,-103.44811375072
LM-V05_r2_30,Aquiles Serdán,20.6177354546,-103.45093851008
LM-V05_r2_31,Aldama,20.6187622994,-103.45312571512
LM-V05_r2_32,Galeana,20.6206937231,-103.4527234242
LM-V05_r2_33,Vicente Guerrero,20.6210800052,-103.45402302525
LM-V05_r2_34,Hidalgo,20.6215393544,-103.45585204301
LM-V05_r2_35,Morelos,20.6217789076,-103.45674161203
LM-V05_r2_36,Juárez,20.6221904216,-103.45882207878
LM-V05_r2_37,Iturbide,20.6213472217,-103.45904850962
LM-V05_r2_38,Guadalupe Victoria,20.6199608036,-103.45938403296
LM-V01_r1_0,Calle Paseo Hacienda la Noria,20.45269,-103.42026
LM-V01_r1_1,Circuito Clima,20.4553,-103.41947
LM-V01_r1_2,Calle Paseo Hacienda la Noria,20.45697,-103.41898
LM-V01_r1_3,Calle Santa Eustolia,20.45831,-103.42164
LM-V01_r1_4,Calle San Gilberto,20.45902,-103.42355
LM-V01_r1_5,Valle de Los Laureles,20.4595526074,-103.4265981654
LM-V01_r1_6,Calle Valle de los Eucaliptos,20.45825,-103.4275
LM-V01_r1_7,Calle Valle de los Eucaliptos,20.45691,-103.42849
LM-V01_r1_8,Calle Valle de los Eucaliptos,20.45516,-103.42914
LM-V01_r1_9,Valle de Los Almendros,20.453034583,-103.42909590213
LM-V01_r1_10,Valle de Los Nogales,20.4510153635,-103.42914941729
LM-V01_r1_11,Calle Valle de los Eucaliptos,20.44978,-103.42986
LM-V01_r1_12,Valle de Los Eucaliptos,20.4502607804,-103.43076192416
LM-V01_r1_13,Calle Valle de los Guamuchiles,20.45262,-103.4335
LM-V01_r1_14,Calle Andador 1,20.45831,-103.44027
LM-V01_r1_15,A San Miguel Cuyutlán,20.45969,-103.44195
LM-V01_r1_16,A San Miguel Cuyutlán,20.46237,-103.44508
LM-V01_r1_17,Calle Juárez Eje Sur,20.46484,-103.44798
LM-V01_r1_18,Calle Lerdo de Tejada,20.47034,-103.45204
LM-V01_r1_19,Avenida Pedro Parra Centeno,20.47503,-103.45205
LM-V01_r1_20,Calle Porfirio Díaz,20.47679,-103.4524
LM-V01_r1_21,Servicios Municipales,20.47987,-103.45416
LM-V01_r1_22,FutCenter,20.48059,-103.45452
LM-V01_r1_23,Avenida Pedro Parra Centeno,20.48802,-103.45999
LM-V01_r1_24,Vista Sur,20.49081,-103.4749
LM-V01_r1_25,Avenida Vista Sur,20.49061,-103.48161
LM-V01_r1_26,Vista Sur,20.49059,-103.48295
LM-V01_r1_27,Camino a San Isidro Mazatepec,20.49057,-103.48695
LM-V01_r1_28,Puerto Cortés,20.49074,-103.48996
LM-V01_r1_29,Banús,20.4940286954,-103.4894919913
LM-V01_r1_30,Senderos,20.51205,-103.48644
LM-V01_r1_31,Outlet,20.52425,-103.48012
LM-V01_r1_32,Privanza,20.5283091123,-103.47774126721
LM-V01_r1_33,Morelia-Guadalajara,20.53422,-103.47482
LM-V01_r1_34,Bonanza,20.5352572322,-103.47459677163
LM-V01_r1_35,Calle López Cotilla,20.54715,-103.47121
LM-V01_r1_36,Abasolo,20.54983,-103.46946
LM-V01_r1_37,San Agustin,20.552333064,-103.46780609405
LM-V01_r1_38,San Agustin,20.55486,-103.46615
LM-V01_r1_39,Santa Anita,20.5566466423,-103.46499817543
LM-V01_r1_40,Avenida Adolfo López Mateos Sur,20.55823,-103.46391
LM-V01_r1_41,Arboledas de Santa Anita,20.56012,-103.46271
LM-V01_r1_42,Avenida Adolfo López Mateos Sur,20.56221,-103.46133
LM-V01_r1_43,Morelia-Guadalajara,20.56517,-103.45938
LM-V01_r1_44,Avenida Adolfo López Mateos Sur,20.56646,-103.45854
LM-V01_r1_45,Punto Sur,20.5694,-103.45658
LM-V01_r1_46,Avenida Adolfo López Mateos Sur,20.57298,-103.45423
LM-V01_r1_47,Avenida Adolfo López Mateos Sur,20.57477,-103.45304
LM-V01_r1_48,San Martín del Tajo,20.5785551457,-103.45051473999
LM-V01_r1_49,Nueva Galicia,20.58033,-103.44925
LM-V01_r1_50,FLEXTRONICS,20.58209,-103.44818
LM-V01_r1_51,Avenida Adolfo López Mateos Sur,20.5841,-103.44686
LM-V01_r1_52,Av. La Tijera,20.58533,-103.44608
LM-V01_r1_53,Las Villas,20.58755,-103.44449
LM-V01_r1_54,El Palomar,20.58987,-103.44309
LM-V01_r1_55,San Juan,20.5929584202,-103.44105548845
LM-V01_r1_56,San Alfonso,20.595808454,-103.43917419433
LM-V01_r1_57,Bugambilias,20.6013360107,-103.43552799006
LM-V01_r1_58,Vicente Guerrero,20.60367,-103.43397
LM-V01_r1_59,Calzada José Guadalupe Gallo,20.60491,-103.43317
LM-V01_r1_60,Av. Vicente Guerrero,20.6081,-103.43106
LM-V01_r1_61,El Mante,20.61143,-103.42885
LM-V01_r1_62,Halcón,20.6172,-103.42506
LM-V01_r1_63,Camino al ITESO,20.6184636529,-103.42423570503
LM-V01_r1_64,Av. las Fuentes,20.62099,-103.42256
LM-V01_r1_65,Bonampak,20.62275,-103.4214
LM-V01_r1_66,Avenida Adolfo López Mateos Sur,20.62371,-103.42076
LM-V01_r1_67,Valle de Atemajac,20.6252528303,-103.41972544521
LM-V01_r1_68,18 de Marzo,20.62733,-103.41837
LM-V01_r1_69,Avenida Adolfo López Mateos Sur,20.62922,-103.41713
LM-V01_r1_70,Las Águilas,20.63121,-103.41581
LM-V01_r1_71,Orión,20.63272,-103.4148
LM-V01_r1_72,La Calma,20.63414,-103.41388
LM-V01_r1_73,Boyero,20.63574,-103.41281
LM-V01_r1_74,Calle 3,20.63861,-103.41092
LM-V01_r1_75,Conchita,20.64099,-103.40935
LM-V01_r1_76,La Giralda,20.64384,-103.40746
LM-V01_r1_77,Ahuizotl,20.64523,-103.40653
LM-V01_r1_78,Av. Lapizlazuli,20.64715,-103.40491
LM-V01_r1_79,Av. Obsidiana,20.64882,-103.40192
LM-V01_r1_80,Ambar,20.65005,-103.39981
LM-V01_r1_81,Granate,20.65153,-103.39724
LM-V01_r1_82,Topacio,20.65341,-103.39398
LM-V01_r1_83,Av. de las Rosas,20.65476,-103.39164
LM-V01_r1_84,Av. Rinconada de las Praderas,20.65668,-103.3883
LM-V01_r1_85,Av. Paseo de la Arboleda,20.65797,-103.38607
LM-V01_r1_86,Libelula,20.6586,-103.385
LM-V01_r1_87,Pino,20.66043,-103.38183
LM-V01_r1_88,Primavera,20.66209,-103.37889
LM-V01_r1_89,Lluvia,20.662993702,-103.37695119798
LM-V01_r1_90,Moderna,20.6647270524,-103.37105958342
LM-V01_r1_91,Roble,20.66361,-103.36797
LM-V01_r1_92,Venezuela,20.66257,-103.36529
LM-V01_r1_93,Av. Enrique Díaz de León Sur,20.66106,-103.36138
LM-V01_r1_94,Calzada del Federalismo Sur,20.66002,-103.35859
LM-V01_r1_95,Av. 8 de Julio,20.65922,-103.35649
LM-V01_r1_96,Avenida España,20.6592222514,-103.35337928063
LM-V01_r1_97,Guadalajara,20.66062,-103.35307
LM-V01_r1_98,Calzada del Águila,20.66272,-103.3526
LM-V01_r1_99,Calle Constituyentes,20.66279,-103.35178
LM-V01_r1_100,Calle Constituyentes,20.66266,-103.35079
LM-V01_r1_101,Avenida Niños Héroes,20.66308,-103.34949
LM-V01_r1_102,Calle Estadio,20.66272,-103.34595
LM-V01_r2_0,Calzada Independencia Sur,20.66241,-103.34789
LM-V01_r2_1,Calle Constituyentes,20.66294,-103.35139
LM-V01_r2_2,Elektron,20.6619322715,-103.35294645818
LM-V01_r2_3,Avenida España,20.65963,-103.35347
LM-V01_r2_4,Av. 8 de Julio,20.65922,-103.35571
LM-V01_r2_5,Paulino Navarro,20.65974,-103.35708
LM-V01_r2_6,Calzada del Federalismo Sur,20.65992,-103.35751
LM-V01_r2_7,Avenida Circunvalación Agustín Yáñez,20.66118,-103.36082
LM-V01_r2_8,Argentina,20.66219,-103.3635
LM-V01_r2_9,Av. Chapultepec Sur,20.66382,-103.3678
LM-V01_r2_10,Moderna,20.6647144652,-103.37011351691
LM-V01_r2_11,Lluvia,20.6632519434,-103.37718402312
LM-V01_r2_12,La Cauda,20.66103,-103.38145
LM-V01_r2_13,Av. Paseo de la Arboleda,20.65874,-103.38541
LM-V01_r2_14,Parque de las Estrellas,20.6571,-103.38826
LM-V01_r2_15,Av. de las Rosas,20.65498,-103.39194
LM-V01_r2_16,Avenida Mariano Otero,20.65397,-103.39366
LM-V01_r2_17,Granate,20.65182,-103.39742
LM-V01_r2_18,Av. Plaza del Sol,20.65182,-103.39742
LM-V01_r2_19,Plaza del Sol,20.65036,-103.39993
LM-V01_r2_20,Obsidiana,20.6499496833,-103.40063508563
LM-V01_r2_21,Ahuizotl,20.64646,-103.40616
LM-V01_r2_22,La Giralda,20.64409,-103.40767
LM-V01_r2_23,Conchita,20.6408,-103.40988
LM-V01_r2_24,Calle 3,20.63954,-103.4107
LM-V01_r2_25,Pegaso,20.63733,-103.41217
LM-V01_r2_26,Boyero,20.63578,-103.41319
LM-V01_r2_27,Orión,20.63249,-103.41538
LM-V01_r2_28,Las Águilas,20.63102,-103.41635
LM-V01_r2_29,Copérnico,20.62919,-103.41756
LM-V01_r2_30,Valle de Atemajac,20.6257656422,-103.41980954908
LM-V01_r2_31,Circunvalación Norte,20.62331,-103.42144
LM-V01_r2_32,Av. de las Fuentes,20.62153,-103.42263
LM-V01_r2_33,San Antonio,20.61856,-103.42457
LM-V01_r2_34,Santa Ana Tepetitlán,20.61221,-103.42878
LM-V01_r2_35,Agua Blanca,20.60857,-103.43118
LM-V01_r2_36,Av. Compositores,20.6046,-103.43383
LM-V01_r2_37,Bugambilias,20.6036875607,-103.43442942604
LM-V01_r2_38,Bugambilias,20.6016631794,-103.43571370213
LM-V01_r2_39,De Los Azahares,20.59922,-103.43739
LM-V01_r2_40,San Alfonso,20.596654382,-103.43900777369
LM-V01_r2_41,San Juan,20.5936622771,-103.44100853517
LM-V01_r2_42,Guadalajara-Morelia,20.5924,-103.44185
LM-V01_r2_43,El Palomar,20.59036,-103.44321
LM-V01_r2_44,Las Villas,20.5878970364,-103.44477835505
LM-V01_r2_45,De los Laureles,20.58554,-103.44637
LM-V01_r2_46,FLEXTRONICS,20.58224,-103.44857
LM-V01_r2_47,Santa Isabel,20.58034,-103.44983
LM-V01_r2_48,San Martín del Tajo,20.5788112958,-103.45084958682
LM-V01_r2_49,Guadalajara-Morelia,20.57645,-103.45235
LM-V01_r2_50,Avenida Adolfo López Mateos Sur,20.57516,-103.45324
LM-V01_r2_51,La Rioja,20.57014,-103.4565
LM-V01_r2_52,Avenida Adolfo López Mateos Sur,20.56745,-103.45828
LM-V01_r2_53,Guadalajara-Morelia,20.56507,-103.45989
LM-V01_r2_54,Paseo de La Arboleda,20.56239,-103.46168
LM-V01_r2_55,Avenida Adolfo López Mateos Sur,20.55893,-103.46394
LM-V01_r2_56,Avenida Adolfo López Mateos Sur,20.55676,-103.46533
LM-V01_r2_57,San Agustin,20.55503,-103.46648
LM-V01_r2_58,Avenida Adolfo López Mateos Sur,20.55197,-103.46847
LM-V01_r2_59,Aldama,20.54861,-103.47067
LM-V01_r2_60,Calle López Cotilla,20.54713,-103.47164
LM-V01_r2_61,Bonanza,20.54289,-103.47318
LM-V01_r2_62,Senderos,20.53554071,-103.47490614024
LM-V01_r2_63,Privanza,20.5283925133,-103.47804793151
LM-V01_r2_64,Outlet,20.5243,-103.48049
LM-V01_r2_65,Senderos,20.512356558,-103.48691903093
LM-V01_r2_66,Colinas de Santa Anita,20.49876,-103.48908
LM-V01_r2_67,Banús,20.4947709135,-103.48966944469
LM-V01_r2_68,Guadalajara - Acatlan de Juarez,20.48929,-103.4917
LM-V01_r2_69,Camino a San Isidro Mazatepec,20.4888339801,-103.49402000636
LM-V01_r2_70,Puerto Cortés,20.49013,-103.48779
LM-V01_r2_71,Vista Sur,20.49031,-103.48404
LM-V01_r2_72,Vista Sur,20.4905839301,-103.47576564445
LM-V01_r2_73,Avenida Pedro Parra Centeno,20.48784,-103.46007
LM-V01_r2_74,Servicios Municipales,20.4800482898,-103.45453578493
LM-V01_r2_75,Circuito Metropolitano Sur,20.47844,-103.45366
LM-V01_r2_76,Circuito Metropolitano Sur,20.47855,-103.45343
LM-V01_r2_77,Calle Porfirio Díaz,20.47666,-103.45106
LM-V01_r2_78,Calle Porfirio Díaz,20.47651,-103.44996
LM-V01_r2_79,Melchor Ocampo Norte,20.47635,-103.44876
LM-V01_r2_80,Calle Flaviano Ramos Norte,20.4762,-103.44759
LM-V01_r2_81,Calle Juárez Eje Norte,20.47604,-103.44651
LM-V01_r2_82,Calle Porfirio Díaz,20.47589,-103.44535
LM-V01_r2_83,Calle Pedro Salcido,20.47573,-103.44422
LM-V01_r2_84,Calle Pedro Salcido,20.4756,-103.44317
LM-V01_r2_85,CAT,20.47552,-103.44124
LM-V01_r2_86,De Estrellitas,20.47682,-103.44264
LM-V01_r2_87,Calle Higuera,20.47577,-103.44306
LM-V01_r2_88,Calle Higuera,20.47447,-103.44325
LM-V01_r2_89,Vallarta Oriente,20.47306,-103.44236
LM-V01_r2_90,Constitución Oriente,20.4715612107,-103.44162129471
LM-V01_r2_91,Escobedo Oriente,20.47009,-103.4409
LM-V01_r2_92,Lerdo de Tejada,20.468606936,-103.44048913007
LM-V01_r2_93,CAT,20.4676,-103.44061
LM-V01_r2_94,Antigua Estación,20.4660280647,-103.44059386356
LM-V01_r2_95,INPLAMEX,20.4634723983,-103.44088087533
LM-V01_r2_96,Calle Higuera,20.46178,-103.44078
LM-V01_r2_97,Calle Jacarandá,20.45998,-103.4408
LM-V01_r2_98,Calle Valle de los Almendros,20.45293,-103.43431
